gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Actual_Churn,Churn_Probability,Risk_Segment,MonthlyCharges_Actual,Annual_Value
0,0,1,1,-1.0823981956483424,1,0,0,0,0,0,0,0,1,0,-1.5046624478951778,0,1,0,0,1,0,0.1575480670116633,Low Risk,19.700000000000003,236.40000000000003
1,0,0,0,-0.715653610808353,1,1,0,0,0,0,0,0,0,1,-0.5314334005542654,0,0,0,1,0,0,0.6797583560432763,Medium Risk,49.0,588.0
1,0,0,0,1.607062093178246,0,0,1,1,1,1,1,1,2,1,-0.0431580764617255,0,0,0,0,0,0,0.049527091876012994,Low Risk,63.7,764.4000000000001
0,0,0,1,0.7105753302360499,1,0,1,0,1,1,1,0,1,1,0.1926755834741268,0,0,1,0,0,0,0.08805453478179069,Low Risk,70.8,849.5999999999999
0,0,0,0,-0.715653610808353,1,1,1,0,0,0,0,0,0,1,-0.3088861439950804,0,0,0,0,1,1,0.5132893233556626,Medium Risk,55.7,668.4000000000001
0,0,0,0,1.5663126948626918,1,1,0,1,1,1,1,1,2,1,1.5362631249396528,1,0,0,1,0,0,0.19621235947146323,Low Risk,111.25,1335.0
0,0,0,0,0.0993343555027343,0,0,0,0,0,0,0,0,0,0,-1.3568512103297492,0,0,0,1,0,0,0.5118650816807033,Medium Risk,24.15,289.79999999999995
0,0,0,0,-0.1451620343905918,1,1,1,0,0,0,0,1,0,1,0.0365603437982806,0,0,0,1,0,0,0.5552085855534996,Medium Risk,66.1,793.1999999999999
1,0,1,1,0.5475777369738324,1,0,0,0,0,0,0,0,2,0,-1.4963584457847603,0,1,1,0,0,0,0.024229051834007052,Low Risk,19.950000000000003,239.40000000000003
0,0,0,0,-0.715653610808353,0,0,1,1,1,1,0,0,1,0,-0.6344030267234404,0,0,0,0,1,0,0.23013669160396413,Low Risk,45.9,550.8
0,0,0,0,0.0585849571871799,1,0,1,1,0,0,0,0,1,0,-0.3321373499042491,0,0,0,0,1,0,0.12177484338412671,Low Risk,55.0,660.0
0,1,1,1,0.9958211184449304,1,0,0,1,1,1,1,0,0,1,1.0064677902950263,1,0,1,0,0,0,0.3802931887908372,Low Risk,95.3,1143.6
1,0,0,0,1.2403175083382567,1,1,1,1,1,1,0,0,1,0,0.126243566590788,0,0,0,0,0,0,0.050325886354025226,Low Risk,68.8,825.5999999999999
1,0,0,0,-0.8786512040705705,1,0,0,0,1,0,0,0,0,0,0.2624292012016327,1,0,0,1,0,0,0.7799108048060672,High Risk,72.9,874.8000000000001
0,1,0,0,0.4660789403427237,1,0,0,0,1,1,1,1,1,0,0.3272004176628876,0,0,0,0,0,0,0.20435934474445072,Low Risk,74.85,898.1999999999999
0,0,1,1,-0.7564030091239073,1,0,0,0,0,0,0,0,0,0,0.1727459784091253,1,0,0,1,0,0,0.6961831599398927,Medium Risk,70.2,842.4000000000001
1,0,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,1,0.1561379741882906,1,0,0,1,0,1,0.8381768692771606,High Risk,69.7,836.4000000000001
1,0,0,0,-0.389658424283918,1,0,0,0,0,0,1,1,1,1,-0.0032988663317221,0,0,0,0,0,0,0.40615191867694017,Medium Risk,64.9,778.8000000000001
1,0,0,0,-1.163896992279451,1,0,0,0,1,0,0,0,0,1,0.2956452096433021,1,0,0,1,0,1,0.8491366441905193,High Risk,73.9,886.8000000000001
0,0,1,1,-0.8786512040705705,1,0,0,0,0,0,0,0,1,0,-1.4747680402976753,0,1,0,0,1,0,0.13742854837386137,Low Risk,20.6,247.20000000000002
1,0,1,1,1.4848138982315828,1,0,1,1,1,0,0,0,2,1,-0.1743613098063196,0,0,0,0,0,0,0.019992919991045317,Low Risk,59.75,717.0
1,0,1,1,0.506828338658278,1,0,0,0,0,0,0,0,2,0,-1.5212704521160123,0,1,0,1,0,0,0.03490720211060641,Low Risk,19.20000000000001,230.40000000000012
0,1,0,0,0.1808331521338431,1,1,1,1,0,0,1,1,0,1,1.3867910869521407,1,0,0,0,0,1,0.6978864643693675,Medium Risk,106.75,1281.0
1,1,1,0,-0.3081596276528093,1,1,1,0,0,0,0,1,1,1,0.7988677375345927,1,0,0,1,0,1,0.6594408682547641,Medium Risk,89.05,1068.6
0,0,0,0,-1.1231475939638966,1,1,0,0,0,0,0,0,0,1,-0.4782877870475943,0,0,0,0,1,1,0.6772282869453123,Medium Risk,50.6,607.2
0,0,1,0,1.607062093178246,1,1,0,0,0,0,0,0,2,0,-1.3070271976672452,0,1,0,0,0,0,0.017651690537267298,Low Risk,25.65,307.79999999999995
1,0,0,1,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,0.220909190649546,1,0,0,1,0,1,0.8197352090498256,High Risk,71.65,859.8000000000001
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,1,0,0,0.5148708653583197,1,0,0,1,0,1,0.858068392969261,High Risk,80.5,966.0
1,0,0,0,0.832823525182713,1,0,0,0,0,0,0,0,2,0,-1.5113056495835118,0,1,1,0,0,0,0.0259764878087624,Low Risk,19.5,234.0
0,0,1,1,0.3438307453960605,0,0,1,0,1,0,0,0,1,0,-0.9831711153609688,0,0,1,0,0,0,0.13515096299299434,Low Risk,35.4,424.79999999999995
1,0,0,1,-0.4304078225994724,1,1,0,1,0,0,1,0,0,1,0.8005285379566761,1,0,1,0,0,0,0.7372879001998135,High Risk,89.1,1069.1999999999998
1,0,1,0,-1.0008993990172337,1,0,0,0,0,0,0,0,0,1,-1.5096448491614285,0,1,0,0,0,0,0.35598287530873146,Low Risk,19.54999999999999,234.59999999999988
0,0,0,0,1.4848138982315828,1,1,1,0,1,1,1,1,2,1,0.675968506300416,0,0,1,0,0,0,0.05563779019569431,Low Risk,85.35,1024.1999999999998
0,0,0,0,0.0993343555027343,1,0,0,0,0,0,0,0,1,0,-1.4581600360768407,0,1,0,0,1,0,0.09149012020195776,Low Risk,21.1,253.20000000000002
0,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,1,0,1,-0.3171901461054978,0,0,0,1,0,0,0.7607697967773718,High Risk,55.45,665.4000000000001
1,0,1,0,-0.9194006023861248,1,1,0,0,0,0,1,0,0,1,0.6842725084108333,1,0,0,1,0,1,0.8866586969435967,High Risk,85.6,1027.1999999999998
0,0,0,0,-0.8786512040705705,1,0,0,0,0,0,1,1,0,1,-0.0032988663317221,0,0,0,1,0,0,0.761027968783134,High Risk,64.9,778.8000000000001
0,0,0,0,1.0773199150760393,1,0,0,0,1,0,1,1,2,0,1.023075794515861,1,0,0,1,0,0,0.242113105780307,Low Risk,95.8,1149.6
0,0,1,1,0.955071720129376,1,1,1,0,0,0,1,0,1,0,0.0066659362007785,0,0,0,0,0,0,0.09174991912575375,Low Risk,65.2,782.4000000000001
0,0,0,1,0.3438307453960605,1,0,0,0,0,0,0,0,1,1,-1.4863936432522598,0,1,1,0,0,0,0.07663641136977045,Low Risk,20.25,243.0
0,0,0,0,-1.163896992279451,1,0,0,1,0,0,0,0,0,1,0.3869892328578929,1,0,0,0,0,1,0.7546221758719991,High Risk,76.65,919.8000000000001
0,0,1,1,0.0993343555027343,1,1,0,0,0,0,0,0,2,1,-1.3153311997776624,0,1,1,0,0,0,0.057760870267158905,Low Risk,25.4,304.79999999999995
0,0,0,0,1.0365705167604848,1,1,1,1,1,0,1,1,1,1,1.42000709539381,1,0,0,1,0,0,0.4305419167271873,Medium Risk,107.75,1293.0
1,0,0,1,-0.5526560175461356,1,1,0,0,0,0,0,0,0,1,-1.3585120107518325,0,1,1,0,0,0,0.3226150044299237,Low Risk,24.1,289.20000000000005
0,1,1,0,0.955071720129376,1,1,1,1,1,1,0,0,1,0,1.0180933932496108,1,0,0,1,0,0,0.22073007346371648,Low Risk,95.65,1147.8000000000002
1,1,0,0,-0.0229138394439287,1,1,0,0,1,0,0,0,0,1,0.5348004704233212,1,0,1,0,0,0,0.7356799593257957,High Risk,81.1,973.1999999999999
0,1,0,0,-1.2046463905950056,1,0,0,0,1,0,0,0,0,0,0.2939844092212182,1,0,0,1,0,0,0.8469269230676821,High Risk,73.85,886.1999999999999
0,0,0,1,-0.6341548141772443,1,1,0,1,1,1,0,0,0,1,0.920106168346686,1,0,1,0,0,0,0.6396601646747113,Medium Risk,92.7,1112.4
0,1,1,0,-1.2453957889105598,1,0,0,1,0,0,0,0,0,0,-0.4932349908463456,0,0,1,0,0,1,0.567543722541601,Medium Risk,50.15,601.8
0,0,1,1,-0.0636632377594831,1,1,0,1,0,0,0,1,0,1,0.8686213552620987,1,0,0,1,0,1,0.73595109809495,High Risk,91.15,1093.8000000000002
0,1,0,0,0.5475777369738324,1,0,0,1,1,0,1,0,1,1,0.8736037565283489,1,0,0,0,0,0,0.4093964614387555,Medium Risk,91.3,1095.6
0,1,0,0,-0.5119066192305812,1,1,0,0,0,0,0,1,0,1,0.6909157100991673,1,0,1,0,0,1,0.83787963735601,High Risk,85.8,1029.6
1,1,0,0,-1.2046463905950056,1,1,0,0,0,0,1,1,0,1,0.9915205864962752,1,0,0,1,0,0,0.9435054370220326,High Risk,94.85,1138.1999999999998
1,1,0,0,-0.6341548141772443,1,0,0,0,0,0,0,0,0,1,-0.6626366338988594,0,0,0,1,0,1,0.6400278593509316,Medium Risk,45.05,540.5999999999999
0,0,0,1,-0.7971524074394618,1,1,0,1,1,0,1,1,1,1,1.3004294650038004,1,0,1,0,0,0,0.7101026152446521,High Risk,104.15,1249.8000000000002
0,0,1,0,-1.2453957889105598,0,0,0,0,0,0,0,1,0,1,-0.9931359178934696,0,0,0,1,0,1,0.8261031664105644,High Risk,35.1,421.20000000000005
1,0,1,1,-0.8786512040705705,1,0,0,0,1,0,1,0,0,1,-0.1776829106504866,0,0,0,0,0,0,0.5540550079374087,Medium Risk,59.65,715.8
0,0,0,0,0.3438307453960605,1,0,0,0,0,1,0,0,1,0,-0.4965565916905126,0,0,0,0,0,0,0.10772008115482806,Low Risk,50.05,600.5999999999999
0,0,1,0,-0.4711572209150268,0,0,1,0,0,0,0,0,0,0,-1.2123615736084874,0,0,0,1,0,0,0.514986883500644,Medium Risk,28.5,342.0
0,1,0,0,0.3438307453960605,1,1,1,1,1,0,1,1,0,1,1.6010343414009085,1,0,0,1,0,1,0.76181533385153,High Risk,113.20000000000002,1358.4
1,0,0,1,0.2623319487649518,0,0,1,0,0,1,1,0,1,0,-0.6626366338988594,0,0,0,0,0,0,0.1306311645055499,Low Risk,45.05,540.5999999999999
1,0,1,1,-0.9194006023861248,1,0,0,0,1,0,1,0,0,0,-0.1594141060075683,0,0,0,0,1,0,0.5225572849343827,Medium Risk,60.2,722.4000000000001
0,0,1,0,-1.2453957889105598,1,0,1,0,0,0,0,0,0,1,0.3122532138641368,1,0,0,1,0,1,0.7890234745113639,High Risk,74.4,892.8000000000001
0,1,1,0,-1.2861451872261145,1,0,0,1,0,0,0,0,0,1,0.3786852307474755,1,0,0,0,1,1,0.8140249667807327,High Risk,76.4,916.8000000000001
1,1,0,0,1.1995681100227022,1,1,0,1,1,1,1,1,1,1,1.5196551207188185,1,0,0,0,0,0,0.35708510365108037,Low Risk,110.75,1329.0
0,0,1,1,0.7920741268671586,1,0,0,0,1,0,0,0,1,1,-0.4666621840930099,0,0,0,0,0,0,0.10802777865029095,Low Risk,50.95,611.4000000000001
1,0,0,0,-1.2046463905950056,1,0,0,0,0,1,0,1,0,0,-0.1444669022088172,0,0,0,0,1,0,0.5483126410139891,Medium Risk,60.65,727.8
1,1,1,0,0.6290765336049412,1,1,0,0,1,0,0,1,0,1,0.8652997544179315,1,0,1,0,0,0,0.6852609845839354,Medium Risk,91.05,1092.6
1,0,1,1,1.4848138982315828,1,1,0,0,1,0,1,1,0,1,1.1443142253279543,1,0,1,0,0,1,0.5013430882383301,Medium Risk,99.45,1193.4
0,1,1,0,0.9143223218138218,1,1,0,1,1,1,0,0,0,0,0.8453701493529301,1,0,0,1,0,0,0.4759305342712692,Medium Risk,90.45,1085.4
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.5030016474730945,0,1,0,0,1,0,0.38028003088281814,Low Risk,19.749999999999993,236.99999999999991
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,0,-1.5146272504276788,0,1,0,0,1,1,0.3808502275556057,Low Risk,19.4,232.79999999999998
1,0,0,0,0.7105753302360499,0,0,1,0,0,1,0,0,1,1,-0.9831711153609688,0,0,0,0,1,0,0.12475619760678476,Low Risk,35.4,424.79999999999995
0,0,1,0,0.5475777369738324,1,0,0,1,0,1,1,0,2,1,-0.0265500722408908,0,0,1,0,0,0,0.0718478030150147,Low Risk,64.2,770.4000000000001
1,0,0,0,-1.2046463905950056,1,0,1,0,0,0,0,1,0,1,0.6992197122095847,1,0,0,0,1,0,0.7853507711433456,High Risk,86.05,1032.6
1,1,0,0,-0.1044126360750375,1,1,1,0,0,0,0,1,0,1,0.8470309497750135,1,0,1,0,0,0,0.721987580376557,High Risk,90.5,1086.0
0,0,1,1,1.5255632965471373,1,1,1,0,0,1,1,1,2,1,0.5181924662024865,0,0,0,0,0,0,0.036735598369213376,Low Risk,80.6,967.1999999999999
0,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,2,0,0.8221189434437615,0,0,1,0,0,0,0.02691748745395462,Low Risk,89.75,1077.0
1,0,1,1,1.4440644999160286,1,1,1,1,1,1,1,1,2,1,0.9034981641258516,0,0,1,0,0,0,0.03803454705090752,Low Risk,92.2,1106.4
1,0,1,1,0.8735729234982674,0,0,0,0,1,1,0,1,2,0,-0.6310814258792734,0,0,1,0,0,0,0.06423907215312578,Low Risk,46.0,552.0
1,0,0,0,0.5883271352893868,1,0,0,0,0,0,0,0,2,0,-1.4797504415639258,0,1,0,0,0,0,0.028813316034326124,Low Risk,20.450000000000003,245.40000000000003
0,0,0,1,0.7105753302360499,1,0,0,0,0,0,0,0,2,0,0.1777283796753755,1,0,1,0,0,0,0.11063967380959965,Low Risk,70.35,844.1999999999999
0,1,0,0,-1.0008993990172337,1,0,0,0,0,0,0,0,0,0,-1.5063232483172613,0,1,0,1,0,1,0.45364504482016976,Medium Risk,19.65,235.79999999999998
1,0,1,0,-0.7564030091239073,1,1,0,0,0,1,1,0,0,1,0.0531683480191153,0,0,1,0,0,0,0.5879646690015635,Medium Risk,66.6,799.1999999999999
0,0,1,0,-0.0229138394439287,1,0,0,1,0,0,0,1,0,0,0.6361092961704131,1,0,0,0,0,1,0.5673759915730092,Medium Risk,84.15,1009.8000000000001
0,0,1,0,1.3218163049693654,1,0,0,0,0,1,1,0,2,1,-0.1727005093842362,0,0,1,0,0,0,0.04661184586059696,Low Risk,59.8,717.5999999999999
0,0,0,0,1.4440644999160286,1,1,1,1,1,1,1,1,2,1,0.7689733299370907,0,0,0,1,0,0,0.07074262320745359,Low Risk,88.15,1057.8000000000002
0,0,1,0,1.5663126948626918,1,0,0,0,0,0,0,0,2,0,-1.5245920529601795,0,1,1,0,0,0,0.014530384402209245,Low Risk,19.1,229.20000000000002
0,1,0,0,-1.041648797332788,1,0,1,0,0,0,0,0,0,0,0.3803460311695589,1,0,0,0,0,1,0.6751796732753059,Medium Risk,76.45,917.4000000000001
0,0,0,0,-1.163896992279451,1,1,0,1,0,1,0,1,0,1,0.9466789751000216,1,0,0,1,0,1,0.8614684758408316,High Risk,93.5,1122.0
1,1,1,0,-0.5526560175461356,1,0,1,0,1,0,1,0,0,0,0.0465251463307818,0,0,0,0,0,0,0.4422385766246647,Medium Risk,66.4,796.8000000000001
1,0,0,1,-0.1044126360750375,1,1,0,0,0,0,0,0,1,0,-1.316992000199746,0,1,0,0,0,0,0.1026048120072092,Low Risk,25.35,304.20000000000005
1,0,1,0,-0.0636632377594831,1,0,0,0,1,1,0,1,0,1,0.0465251463307818,0,0,1,0,0,0,0.39041817546637186,Low Risk,66.4,796.8000000000001
0,0,1,0,-0.3489090259683637,1,1,0,0,1,0,0,0,0,1,0.486637258182901,1,0,0,0,1,0,0.7436444942602225,High Risk,79.65,955.8000000000001
0,0,1,1,1.5663126948626918,1,0,1,0,1,0,1,1,2,0,0.416883640455395,0,0,1,0,0,0,0.031493810339110855,Low Risk,77.55,930.5999999999999
1,0,1,1,-0.6341548141772443,1,1,0,0,0,0,0,0,2,1,-1.32363520188808,0,1,0,0,1,0,0.09882784244221128,Low Risk,25.15,301.79999999999995
0,0,1,0,-0.715653610808353,1,0,0,0,1,0,1,0,0,1,0.6410916974366633,1,0,0,1,0,1,0.8390166670070796,High Risk,84.3,1011.5999999999999
1,0,1,1,1.4440644999160286,1,0,1,1,1,1,0,0,2,0,-0.0780348853254785,0,0,1,0,0,0,0.01261014502506472,Low Risk,62.65,751.8
0,0,1,1,-0.1859114327061462,1,0,0,0,0,0,1,1,1,1,0.8337445463983455,1,0,0,0,0,1,0.5209095247602188,Medium Risk,90.1,1081.1999999999998
0,0,0,0,1.2403175083382567,1,1,0,1,1,1,1,1,0,1,1.4897607131213155,1,0,1,0,0,0,0.5032950477756628,Medium Risk,109.85,1318.1999999999998
1,0,0,0,-0.8379018057550162,1,1,0,1,1,0,1,1,0,1,1.3851302865300572,1,0,0,1,0,1,0.9037629220254264,High Risk,106.7,1280.4
1,0,1,1,1.403315101600474,1,1,0,0,0,0,0,0,2,0,-1.3402432061089145,0,1,0,0,0,0,0.016283896173782505,Low Risk,24.65,295.79999999999995
1,0,0,0,-1.2861451872261145,0,0,0,0,0,0,0,1,0,1,-0.9781887140947184,0,0,0,1,0,1,0.8357468877785436,High Risk,35.55,426.59999999999997
0,0,0,1,-1.2861451872261145,1,0,0,0,1,0,0,1,0,0,-0.1926301144492377,0,0,0,1,0,1,0.672262034580325,Medium Risk,59.2,710.4000000000001
0,0,1,0,1.2810669066538112,1,1,1,1,1,1,1,1,1,1,1.660823156595913,1,0,0,1,0,0,0.2982989335517931,Low Risk,115.0,1380.0
1,0,0,0,0.4660789403427237,1,0,0,0,0,0,0,0,1,0,-1.5113056495835118,0,1,1,0,0,0,0.069568642802328,Low Risk,19.5,234.0
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,1,0,0,1,-0.3819613625667531,0,0,0,0,1,1,0.7048278952655659,High Risk,53.5,642.0
0,1,0,0,0.0993343555027343,1,0,0,0,0,0,0,0,0,0,0.1843715813637094,1,0,0,1,0,0,0.6607209638189161,Medium Risk,70.55,846.5999999999999
1,0,1,1,1.607062093178246,1,1,1,1,1,1,1,1,2,1,1.6276071481542436,1,0,0,1,0,0,0.10991854502208658,Low Risk,114.0,1368.0
1,0,0,0,-0.0229138394439287,1,1,0,1,0,0,0,0,0,1,0.5098884640920691,1,0,0,0,0,1,0.6405725113085303,Medium Risk,80.35,964.1999999999999
1,0,0,0,-0.5526560175461356,1,0,0,0,1,1,1,0,0,0,0.8287621451320953,1,0,0,0,1,0,0.6608758642276287,Medium Risk,89.95,1079.4
0,0,0,0,-1.041648797332788,1,0,0,0,1,0,0,0,0,1,0.3371652201953888,1,0,0,1,0,0,0.8361513522852637,High Risk,75.15,901.8000000000001
1,0,0,0,-0.3081596276528093,1,0,1,0,1,1,1,1,0,1,1.345271076400054,1,0,0,1,0,0,0.7223116290686782,High Risk,105.5,1266.0
1,0,1,0,1.2403175083382567,1,1,0,1,0,1,0,1,2,0,0.0747587535062006,0,0,0,0,1,0,0.047377801957025,Low Risk,67.25,807.0
1,1,0,0,0.5475777369738324,1,0,1,0,0,0,0,1,0,0,0.6643429033458319,1,0,0,1,0,1,0.559756927886863,Medium Risk,85.0,1020.0
0,0,0,1,-0.715653610808353,1,0,0,0,0,0,0,0,1,0,-1.5063232483172613,0,1,0,0,1,0,0.1290457266573378,Low Risk,19.65,235.79999999999998
0,0,0,0,-1.041648797332788,1,0,0,0,0,1,1,0,0,1,-0.182665311916737,0,0,0,0,1,1,0.5867047308329445,Medium Risk,59.5,714.0
0,1,0,0,-0.8786512040705705,1,1,0,0,0,0,1,1,0,1,1.0014853890287765,1,0,0,0,0,1,0.8964320366293203,High Risk,95.15,1141.8000000000002
0,0,1,1,1.403315101600474,1,1,0,1,0,1,1,0,2,0,0.9666085801650228,1,0,1,0,0,0,0.07671162459114143,Low Risk,94.1,1129.1999999999998
1,0,1,1,0.5883271352893868,1,1,1,1,1,1,1,1,2,1,0.8470309497750135,0,0,0,0,1,0,0.07287362114183621,Low Risk,90.5,1086.0
1,0,0,0,-0.3489090259683637,1,0,0,1,0,0,0,0,0,1,-0.5081821946450967,0,0,0,0,1,0,0.430006457516237,Medium Risk,49.7,596.4000000000001
1,0,1,0,0.9143223218138218,0,0,0,0,1,1,1,1,0,1,-0.3470845537030004,0,0,0,0,0,1,0.3859690984167998,Low Risk,54.55,654.5999999999999
0,0,0,0,-0.4304078225994724,1,0,0,0,0,0,1,1,0,0,0.8055109392229267,1,0,0,1,0,1,0.8130333276527838,High Risk,89.25,1071.0
1,0,1,0,1.607062093178246,1,1,0,1,0,0,1,1,2,1,1.142653424905871,1,0,0,1,0,0,0.23314065781237517,Low Risk,99.4,1192.8000000000002
1,0,0,0,0.5475777369738324,0,0,1,0,0,0,0,0,1,1,-1.1376255546147314,0,0,0,0,0,0,0.16851423900446133,Low Risk,30.75,369.0
0,1,1,0,1.3218163049693654,1,1,0,1,1,0,1,1,1,1,1.370183082731306,1,0,0,1,0,1,0.5045884573602832,Medium Risk,106.25,1275.0
0,0,0,0,-0.6341548141772443,1,1,0,0,0,0,0,0,0,0,-1.3352608048426642,0,1,0,0,1,0,0.3390546998776688,Low Risk,24.799999999999997,297.59999999999997
0,1,1,0,-0.6341548141772443,1,1,1,0,1,0,0,0,0,1,0.675968506300416,1,0,0,0,0,1,0.7308631028402175,High Risk,85.35,1024.1999999999998
1,0,0,0,-0.8786512040705705,1,0,0,0,0,0,0,0,2,0,-1.4814112419860093,0,1,0,0,1,0,0.09044138629615998,Low Risk,20.4,244.79999999999998
1,0,0,0,1.2403175083382567,1,0,1,1,1,1,1,1,2,0,1.4681703076342307,1,0,1,0,0,0,0.08040010824228871,Low Risk,109.2,1310.4
1,0,0,0,0.3845801437116149,1,1,1,1,1,0,0,1,1,1,1.129367021529203,1,0,0,1,0,0,0.47398556709945733,Medium Risk,99.0,1188.0
0,0,0,0,-0.8786512040705705,1,0,1,0,1,0,0,1,0,0,-0.0315324735071414,0,0,0,0,0,0,0.4651385809409851,Medium Risk,64.05,768.5999999999999
0,0,1,0,1.1180693133915935,1,0,1,0,0,1,1,1,2,1,1.0695782063341983,1,0,0,1,0,0,0.15519268132032246,Low Risk,97.2,1166.4
1,0,0,0,-1.163896992279451,1,0,0,0,0,0,0,0,0,1,-1.5063232483172613,0,1,0,0,1,0,0.4191959295689966,Medium Risk,19.65,235.79999999999998
0,0,1,1,1.403315101600474,1,1,1,0,1,1,1,1,2,1,1.4532231038354797,1,0,1,0,0,1,0.10497988420934849,Low Risk,108.75,1305.0
1,0,0,0,-0.0229138394439287,1,1,1,1,0,1,1,1,0,1,1.433293498770478,1,0,1,0,0,1,0.6343068815932937,Medium Risk,108.15,1297.8000000000002
0,0,1,1,1.2810669066538112,1,1,1,0,0,1,0,0,0,1,0.7241317185408367,1,0,0,0,0,0,0.2176521181134767,Low Risk,86.8,1041.6
1,0,1,0,1.2403175083382567,1,0,1,1,0,1,1,0,1,0,0.1926755834741268,0,0,1,0,0,0,0.04852729004384262,Low Risk,70.8,849.5999999999999
1,0,0,0,-1.0008993990172337,0,0,1,0,0,0,0,0,0,0,-1.1841279664330684,0,0,0,0,1,0,0.545835647627009,Medium Risk,29.35,352.20000000000005
1,0,1,0,1.5663126948626918,1,0,1,0,1,1,1,1,2,1,0.5829636826637419,0,0,0,1,0,0,0.05086632600071842,Low Risk,82.55,990.5999999999999
0,0,1,1,-0.9601500007016792,1,0,0,0,0,0,0,0,2,0,-1.4830720424080928,0,1,0,0,1,0,0.07397475310263735,Low Risk,20.35,244.20000000000002
0,0,1,0,0.8735729234982674,1,1,0,0,0,0,1,1,1,1,0.1710851779870419,0,0,1,0,0,1,0.2699644412139554,Low Risk,70.15,841.8000000000001
1,0,1,0,1.158818711707148,1,1,0,1,1,1,1,1,0,1,1.6309287489984103,1,0,0,1,0,0,0.5838201414904426,Medium Risk,114.1,1369.1999999999998
0,0,1,0,1.0773199150760393,1,0,0,0,0,0,0,0,1,0,-1.4830720424080928,0,1,0,0,1,0,0.04420681033208874,Low Risk,20.35,244.20000000000002
0,0,0,0,0.832823525182713,1,1,0,1,1,0,1,1,2,0,1.3469318768221374,1,0,0,1,0,0,0.3157246335552299,Low Risk,105.55,1266.6
1,0,0,0,-1.2861451872261145,1,0,0,0,0,0,0,0,0,1,0.15115557292204,1,0,0,1,0,1,0.8543293187832882,High Risk,69.55,834.5999999999999
0,0,0,0,-1.1231475939638966,1,0,0,0,0,0,0,0,0,1,-0.6958526423405288,0,0,1,0,0,0,0.60163435355891,Medium Risk,44.05,528.5999999999999
0,0,1,1,1.158818711707148,1,1,1,1,1,1,1,1,2,0,0.7673125295150067,0,0,0,0,1,0,0.03883090479614393,Low Risk,88.1,1057.1999999999998
1,0,0,0,-0.8786512040705705,0,0,0,0,1,0,1,0,1,1,-0.7772318630226186,0,0,0,1,0,1,0.6500912243851528,Medium Risk,41.6,499.20000000000005
0,0,1,1,0.8735729234982674,1,1,1,1,1,1,1,1,2,0,0.8736037565283489,0,0,1,0,0,0,0.04547828268678,Low Risk,91.3,1095.6
0,0,0,0,1.4848138982315828,1,1,1,1,0,1,0,0,2,1,0.0631331505516165,0,0,0,0,1,0,0.02693472695511958,Low Risk,66.9,802.8000000000001
1,0,0,0,-0.6341548141772443,1,0,0,0,1,0,0,0,0,1,0.3869892328578929,1,0,0,1,0,1,0.7872486063284213,High Risk,76.65,919.8000000000001
1,0,1,1,-1.2861451872261145,1,0,1,0,0,0,0,0,0,1,-0.5397374026646827,0,0,0,0,1,0,0.4749993129648925,Medium Risk,48.75,585.0
0,1,1,0,0.7105753302360499,1,1,1,1,1,0,1,1,0,0,1.4532231038354797,1,0,0,0,0,0,0.5513988965428752,Medium Risk,108.75,1305.0
0,0,0,0,0.1808331521338431,1,0,0,0,0,0,0,0,2,0,-1.501340847051011,0,1,0,0,1,0,0.043029418763054585,Low Risk,19.799999999999997,237.59999999999997
1,0,0,1,1.158818711707148,1,0,0,0,0,0,0,0,2,0,-1.5030016474730945,0,1,0,0,1,0,0.016565202904945633,Low Risk,19.749999999999993,236.99999999999991
0,0,1,1,0.3438307453960605,1,0,0,1,0,1,0,1,1,1,0.0498467471749486,0,0,0,0,0,1,0.11992709187752652,Low Risk,66.5,798.0
0,1,0,0,0.4660789403427237,1,0,0,1,1,0,0,1,1,0,0.8021893383787599,1,0,1,0,0,0,0.3805967198138947,Low Risk,89.15,1069.8000000000002
0,0,0,0,0.3438307453960605,0,0,0,1,0,0,0,1,0,1,-0.8187518735747054,0,0,0,1,0,0,0.5669563124988852,Medium Risk,40.35,484.20000000000005
0,0,0,0,1.36256570328492,1,1,0,0,1,0,1,0,1,1,0.901837363703768,1,0,0,0,0,0,0.32077878154969913,Low Risk,92.15,1105.8000000000002
1,0,0,1,1.4848138982315828,1,1,1,1,1,1,1,0,2,1,0.479994056494567,0,0,1,0,0,0,0.029621603628605983,Low Risk,79.45,953.4000000000001
0,1,1,0,0.7105753302360499,1,1,0,0,0,0,0,0,1,0,-1.3219744014659962,0,1,0,1,0,0,0.12236822132780681,Low Risk,25.200000000000003,302.40000000000003
